filepath,cluster_label
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_123.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_124.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_125.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_126.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_127.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_206_slice_128.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_80.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_81.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_82.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_83.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_84.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_85.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_86.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_87.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_88.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_89.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_90.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_91.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_92.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_93.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_94.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_95.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_96.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_97.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_98.npz,15
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_99.npz,50
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_101.npz,50
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_102.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_103.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_104.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_105.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_106.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_107.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_108.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_109.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_110.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_111.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_112.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_113.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_114.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_115.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_116.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_117.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_118.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_119.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_120.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_121.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_122.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_123.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_124.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_125.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_126.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_127.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_55_slice_128.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_80.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_81.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_82.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_83.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_84.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_85.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_86.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_87.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_88.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_89.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_90.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_91.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_92.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_93.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_94.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_95.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_96.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_97.npz,53
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_98.npz,53
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_99.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_100.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_101.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_102.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_103.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_104.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_105.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_106.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_107.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_108.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_109.npz,71
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_110.npz,91
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_111.npz,91
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_112.npz,91
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_113.npz,91
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_114.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_115.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_116.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_117.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_118.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_119.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_120.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_121.npz,64
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_122.npz,87
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_123.npz,87
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_124.npz,87
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_125.npz,87
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_126.npz,87
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_127.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_130_slice_128.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_80.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_81.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_82.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_83.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_84.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_85.npz,59
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_86.npz,59
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_87.npz,59
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_88.npz,59
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_89.npz,59
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_90.npz,59
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_91.npz,59
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_92.npz,27
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_93.npz,27
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_94.npz,27
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_95.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_96.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_97.npz,25
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_98.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_99.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_100.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_101.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_102.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_103.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_104.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_105.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_106.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_107.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_108.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_109.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_110.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_111.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_112.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_113.npz,51
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_114.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_115.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_116.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_117.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_118.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_119.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_120.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_121.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_122.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_123.npz,88
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_124.npz,88
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_125.npz,88
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_126.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_127.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_96_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_80.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_81.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_82.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_83.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_84.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_85.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_86.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_87.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_88.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_89.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_90.npz,26
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_91.npz,18
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_92.npz,18
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_93.npz,18
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_94.npz,18
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_95.npz,18
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_96.npz,18
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_97.npz,18
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_98.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_99.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_100.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_101.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_102.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_103.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_104.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_105.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_106.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_107.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_108.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_109.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_110.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_111.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_112.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_113.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_114.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_115.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_116.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_117.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_118.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_119.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_120.npz,82
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_121.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_122.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_123.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_124.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_125.npz,89
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_126.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_127.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_39_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_80.npz,13
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_81.npz,13
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_82.npz,13
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_83.npz,13
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_84.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_85.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_86.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_87.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_88.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_89.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_90.npz,38
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_91.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_92.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_93.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_94.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_95.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_96.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_97.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_98.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_99.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_100.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_101.npz,16
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_102.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_103.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_104.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_105.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_106.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_107.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_108.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_109.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_110.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_111.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_112.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_113.npz,48
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_114.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_115.npz,36
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_116.npz,86
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_117.npz,90
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_118.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_119.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_120.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_121.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_122.npz,98
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_123.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_124.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_125.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_126.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_127.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_154_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_80.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_81.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_82.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_83.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_84.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_85.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_86.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_87.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_88.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_89.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_90.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_91.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_92.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_93.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_94.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_95.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_96.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_97.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_98.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_99.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_100.npz,8
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_101.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_102.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_103.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_104.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_105.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_106.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_107.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_108.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_109.npz,49
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_110.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_111.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_112.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_113.npz,2
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_114.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_115.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_116.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_117.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_118.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_119.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_120.npz,44
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_121.npz,39
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_122.npz,39
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_123.npz,62
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_124.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_126.npz,61
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_127.npz,89
/kaggle/input/brats20-data/BraTS20/data/volume_121_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_80.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_81.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_82.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_83.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_84.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_85.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_86.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_87.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_88.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_89.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_90.npz,50
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_91.npz,50
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_92.npz,50
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_93.npz,84
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_94.npz,84
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_95.npz,84
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_96.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_97.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_98.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_99.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_100.npz,94
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_101.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_102.npz,55
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_103.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_104.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_105.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_106.npz,70
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_107.npz,72
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_108.npz,72
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_109.npz,72
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_110.npz,72
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_111.npz,72
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_112.npz,76
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_113.npz,66
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_114.npz,52
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_115.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_116.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_117.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_118.npz,93
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_119.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_120.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_121.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_122.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_123.npz,69
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_124.npz,78
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_125.npz,89
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_126.npz,75
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_127.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_177_slice_128.npz,83
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_80.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_81.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_82.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_83.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_84.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_85.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_86.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_87.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_88.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_89.npz,0
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_90.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_91.npz,81
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_92.npz,81
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_93.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_94.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_95.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_96.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_97.npz,50
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_98.npz,50
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_99.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_100.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_101.npz,41
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_102.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_103.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_104.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_105.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_106.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_107.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_108.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_109.npz,4
/kaggle/input/brats20-data/BraTS20/data/volume_139_slice_110.npz,71
